position,rank,name,lastName,uri,imageUri,worth,salary,managementAssets,government,title,pay,headquarters,state,age,source,industry,gender,country,timestamp,squareImage,worthChange,realTimeWorth,realTimeRank,realTimePosition
575,565,Jaime Gilinski Bacal,Gilinski Bacal,jaime-gilinski-bacal,jaime-gilinski-bacal,3400.0,,,,,,,,66,banking,Finance & Investments,M,Colombia,1708230002206,//specials-images.forbesimg.com/imageserve/4f07d582150616600588bf39ab92e054/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=66&cropY2=810,-41.647,5519.013,524,524
576,565,Pansy Ho,Ho,pansy-ho,pansy-ho,3400.0,,,,,,,,61,casinos,Gambling & Casinos,F,Hong Kong,1708230002206,https://specials-images.forbesimg.com/imageserve/63f4e1df005a1030c5607140/416x416.jpg?background=000000&cropX1=246&cropX2=992&cropY1=360&cropY2=1107,0.0,3908.768,768,768
577,565,Huang Rulun,Huang,huang-rulun,huang-rulun,3400.0,,,,,,,,72,real estate,Real Estate,M,China,1604523191809,//specials-images.forbesimg.com/imageserve/5d24e1fe2ea1ddd9a7543aacb08daff5/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=3&cropY2=747,,,,
578,565,Daniel Kretinsky,Kretinsky,daniel-kretinsky,no-pic,3400.0,,,,,,,,48,"energy, investments",Energy,M,Czechia,1708230002206,//specials-images.forbesimg.com/imageserve/5e758a55d8e1ae0007b71625/416x416.jpg?background=000000&cropX1=696&cropX2=3299&cropY1=0&cropY2=2601,0.0,9270.616,249,249
579,565,Miguel Krigsner,Krigsner,miguel-krigsner,miguel-krigsner,3400.0,,,,,,,,74,cosmetics,Fashion & Retail,M,Brazil,1708230002206,//specials-images.forbesimg.com/imageserve/b9ab1ce76ad01ef77189b9172be31aa1/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=60&cropY2=804,0.0,5679.333,505,505
580,565,Ludwig Merckle,Merckle,ludwig-merckle,ludwig-merckle,3400.0,,,,,,,,59,pharmaceuticals,Finance & Investments,M,Germany,1708230002206,//specials-images.forbesimg.com/imageserve/58a1dd824bbe6f0e5586a942/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=256&cropY2=1000,0.0,6784.319,387,387
581,565,Akira Mori,Mori,akira-mori,akira-mori,3400.0,,,,,,,,87,real estate,Real Estate,M,Japan,1708230002206,//specials-images.forbesimg.com/imageserve/5a7fadfb4bbe6f2652f53485/416x416.jpg?background=000000&cropX1=217&cropX2=2212&cropY1=0&cropY2=1995,0.0,3476.811,883,883
582,565,Michael Moritz,Moritz,michael-moritz,michael-moritz,3400.0,,,False,"Partner, Sequoia",,CA,California,69,venture capital,Technology,M,United States,1708230002206,https://specials-images.forbesimg.com/imageserve/624e03ce0e62ac687c1c1f55/416x416.jpg?background=000000&cropX1=0&cropX2=1200&cropY1=0&cropY2=1200,0.0,5684.114,503,503
583,565,J.B. Pritzker,Pritzker,jb-pritzker,no-pic,3400.0,,,,,,IL,Illinois,59,"hotels, investments",Finance & Investments,M,United States,1708230002206,https://specials-images.forbesimg.com/imageserve/642b3125043fc33fd5a008b3/416x416.jpg?background=000000&cropX1=1211&cropX2=2890&cropY1=46&cropY2=1725,0.0,3471.0,884,884
584,565,"Enrique Razon, Jr.",Razon,enrique-razon-jr,enrique-razon-jr,3400.0,,,,,,,,63,ports,Logistics,M,Philippines,1708230002206,https://specials-images.forbesimg.com/imageserve/64cbd17ca2ba31d32cc6f9a3/416x416.jpg?background=000000&cropX1=531&cropX2=1354&cropY1=17&cropY2=840,0.0,9289.299,248,248
585,565,Thomas Schmidheiny,Schmidheiny,thomas-schmidheiny,thomas-schmidheiny,3400.0,,,,,,,,78,cement,Construction & Engineering,M,Switzerland,1708230002206,//specials-images.forbesimg.com/imageserve/5c723437a7ea431000435227/416x416.jpg?background=000000&cropX1=1427&cropX2=2405&cropY1=14&cropY2=991,0.0,6523.054,416,416
586,565,Richard Schulze,Schulze,richard-schulze,richard-schulze,3400.0,,,False,"Chairman, Best Buy",,FL,Florida,83,Best Buy,Fashion & Retail,M,United States,1708230002206,//specials-images.forbesimg.com/imageserve/1423046948c12a11b7b90939845786aa/416x416.jpg?background=000000&cropX1=101&cropX2=1176&cropY1=52&cropY2=1127,0.0,3782.848,791,791
587,565,Lynn Schusterman,Schusterman,lynn-schusterman,lynn-schusterman,3400.0,,,,,,OK,Oklahoma,85,"oil & gas, investments",Energy,F,United States,1708230002206,//specials-images.forbesimg.com/imageserve/9d68965dce3f7b7ef35b0630e212e048/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=2&cropY2=746,0.0,4500.0,653,653
588,565,Romesh T. Wadhwani,Wadhwani,romesh-t-wadhwani,romesh-t-wadhwani,3400.0,,,False,"Founder and Chairman, Symphony Technology Group",,CA,California,76,software,Technology,M,United States,1708230002206,https://specials-images.forbesimg.com/imageserve/59dd2b81a7ea436b47b3ab9d/416x416.jpg?background=000000&cropX1=234&cropX2=3262&cropY1=636&cropY2=3663,76.89,5134.59,563,563
589,565,Zhang Jin,Zhang,zhang-jin,no-pic,3400.0,,,,,,,,52,diversified,Diversified,M,China,1617122741610,https://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800,,,,
590,590,Majid Al Futtaim,Al Futtaim,majid-al-futtaim,majid-al-futtaim,3300.0,,,,,,,,,"real estate, retail",Real Estate,M,United Arab Emirates,1639774958458,//specials-images.forbesimg.com/imageserve/e9477990f0df68ea92063acd9c7228d1/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=160&cropY2=904,,,,
591,590,Mohed Altrad,Altrad,mohed-altrad,mohed-altrad,3300.0,,,,,,,,75,"scaffolding, cement mixers",Construction & Engineering,M,France,1708230002206,//specials-images.forbesimg.com/imageserve/5e75a303d8e1ae0007b716c9/416x416.jpg?background=000000&cropX1=794&cropX2=3137&cropY1=6&cropY2=2348,0.0,2592.799,1228,1228
592,590,Shari Arison,Arison,shari-arison,shari-arison,3300.0,,,,,,,,66,Carnival Cruises,Service,F,Israel,1708230002206,//specials-images.forbesimg.com/imageserve/3eda39cc3957e62baacfa44070afb0e0/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=16&cropY2=760,0.0,4351.218,677,677
593,590,John Arnold,Arnold,john-arnold,john-arnold,3300.0,,,False,"Founder, Centaurus Advisors",,TX,Texas,49,hedge funds,Finance & Investments,M,United States,1708230002206,https://specials-images.forbesimg.com/imageserve/5f49698801b8d8812b707f4e/416x416.jpg?background=000000&cropX1=248&cropX2=993&cropY1=474&cropY2=1220,0.0,3285.0,947,947
594,590,John Catsimatidis,Catsimatidis,john-catsimatidis,john-catsimatidis,3300.0,,,,,,NY,New York,75,"oil, real estate",Energy,M,United States,1708230002206,//specials-images.forbesimg.com/imageserve/5d8b06556de3150009a5092d/416x416.jpg?background=000000&cropX1=1492&cropX2=3562&cropY1=110&cropY2=2178,0.0,4266.0,695,695
595,590,Chu Mang Yee,Chu,mang-yee-chu,no-pic,3300.0,,,,,,,,64,real estate,Real Estate,M,China,1708230002206,//specials-images.forbesimg.com/imageserve/33f3416ee4f4e17cb8ea4cf680b1179c/416x416.jpg?background=000000&cropX1=0&cropX2=688&cropY1=3&cropY2=691,0.0,2460.267,1282,1282
596,590,Dan Friedkin,Friedkin,dan-friedkin,dan-friedkin,3300.0,,,False,"owner and ceo, Gulf States Toyota",,TX,Texas,58,Toyota dealerships,Automotive,M,United States,1708230002206,//specials-images.forbesimg.com/imageserve/5d8ad21f22254b0008e1646d/416x416.jpg?background=000000&cropX1=874&cropX2=2968&cropY1=508&cropY2=2604,0.0,6220.204,444,444
597,590,H. Fisk Johnson,Johnson,h-fisk-johnson,h-fisk-johnson,3300.0,,,,,,WI,Wisconsin,65,cleaning products,Manufacturing,M,United States,1708230002206,//specials-images.forbesimg.com/imageserve/5efe26775644560007c86f41/416x416.jpg?background=000000&cropX1=1303&cropX2=2063&cropY1=400&cropY2=1160,0.0,4818.14,606,606
598,590,S. Curtis Johnson,Johnson,s-curtis-johnson,s-curtis-johnson,3300.0,,,,,,WI,Wisconsin,68,cleaning products,Manufacturing,M,United States,1708230002206,//specials-images.forbesimg.com/imageserve/8e422dbdec30a22c76e951d2d2938057/416x416.jpg?background=000000&cropX1=0&cropX2=467&cropY1=85&cropY2=552,0.0,4805.243,610,610
599,590,Helen Johnson-Leipold,Johnson-Leipold,helen-johnson-leipold,helen-johnson-leipold,3300.0,,,,,,WI,Wisconsin,67,cleaning products,Manufacturing,F,United States,1708230002206,//specials-images.forbesimg.com/imageserve/5d8adba06de3150009a506b0/416x416.jpg?background=000000&cropX1=0&cropX2=401&cropY1=53&cropY2=454,0.0,4876.075,595,595
600,590,Vikram Lal,Lal,vikram-lal,vikram-lal,3300.0,,,,,,,,81,motorcycles,Automotive,M,India,1708230002206,https://specials-images.forbesimg.com/imageserve/652573bee77af2ae13ff5846/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=48&cropY2=792,0.0,6937.329,378,378
601,590,Jane Lauder,Lauder,jane-lauder,jane-lauder,3300.0,,,,,,NY,New York,51,Estée Lauder,Fashion & Retail,F,United States,1708230002206,https://specials-images.forbesimg.com/imageserve/5f4977a36096df14bbef84d4/416x416.jpg?background=000000&cropX1=781&cropX2=1650&cropY1=314&cropY2=1183,0.0,3223.658,974,974
602,590,Lin Xiucheng,Lin,lin-xiucheng,lin-xiucheng,3300.0,,,,,,,,68,electronics,Technology,M,China,1708230002206,https://specials-images.forbesimg.com/imageserve/61a52212402ed8086d7a1ac9/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800,0.0,2033.636,1518,1518
603,590,Mohamed Mansour,Mansour,mohamed-mansour,mohamed-mansour,3300.0,,,,,,,,76,diversified,Diversified,M,Egypt,1708230002206,//specials-images.forbesimg.com/imageserve/5a7ddba14bbe6f2652f51e41/416x416.jpg?background=000000&cropX1=1297&cropX2=2966&cropY1=17&cropY2=1685,0.0,3258.927,955,955
604,590,Winifred J. Marquart,Marquart,winifred-j-marquart,no-pic-female,3300.0,,,,,,VA,Virginia,64,cleaning products,Manufacturing,F,United States,1708230002206,https://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800,0.0,4826.712,603,603
605,590,John Middleton,Middleton,john-middleton,no-pic,3300.0,,,,,,PA,Pennsylvania,68,tobacco,Food & Beverage,M,United States,1708230002206,//specials-images.forbesimg.com/imageserve/5d8af2bf6de3150009a507fc/416x416.jpg?background=000000&cropX1=425&cropX2=2750&cropY1=0&cropY2=2327,0.0,3687.6,817,817
606,590,Arnon Milchan,Milchan,arnon-milchan,arnon-milchan,3300.0,,,,,,,,79,movie making,Media & Entertainment,M,Israel,1708230002206,//specials-images.forbesimg.com/imageserve/5e76cb7e10380d0006fbb7f7/416x416.jpg?background=000000&cropX1=760&cropX2=3509&cropY1=84&cropY2=2831,0.0,3400.925,907,907
607,590,Arturo Moreno,Moreno,arturo-moreno,arturo-moreno,3300.0,,,,,,AZ,Arizona,77,"billboards, Anaheim Angels",Sports,M,United States,1708230002206,//specials-images.forbesimg.com/imageserve/59dd8c2731358e542c0394c7/416x416.jpg?background=000000&cropX1=212&cropX2=2610&cropY1=179&cropY2=2579,0.0,4861.127,598,598
608,590,Michael Otto,Otto,michael-otto,michael-otto,3300.0,,,,,,,,80,"retail, real estate",Fashion & Retail,M,Germany,1708230002206,//specials-images.forbesimg.com/imageserve/5e763288c7b02d000666c927/416x416.jpg?background=000000&cropX1=583&cropX2=3246&cropY1=29&cropY2=2691,0.0,8773.158,271,271
609,590,Alexander Ponomarenko,Ponomarenko,alexander-ponomarenko,alexander-ponomarenko,3300.0,,,,,,,,59,"real estate, airport",Logistics,M,Russia,1708230002206,https://specials-images.forbesimg.com/imageserve/622a54de1e5943247e7a7528/416x416.jpg?background=000000&cropX1=137&cropX2=1557&cropY1=0&cropY2=1419,0.0,2512.093,1260,1260
610,590,Dirk Rossmann,Rossmann,dirk-rossmann,dirk-rossmann,3300.0,,,,,,,,77,drugstores,Fashion & Retail,M,Germany,1708230002206,//specials-images.forbesimg.com/imageserve/5e762257d8e1ae0007b71a03/416x416.jpg?background=000000&cropX1=856&cropX2=3693&cropY1=0&cropY2=2835,0.0,3491.733,878,878
611,590,Shi Yonghong,Shi,yonghong-shi,no-pic,3300.0,,,,,,,,55,restaurants,Food & Beverage,M,China,1617122476371,//specials-images.forbesimg.com/imageserve/5bcfb0fb31358e5b43344b63/416x416.jpg?background=000000&cropX1=257&cropX2=2143&cropY1=782&cropY2=2667,,,,
612,590,Alexander Skorobogatko,Skorobogatko,alexander-skorobogatko,alexander-skorobogatko,3300.0,,,,,,,,56,"real estate, airport",Logistics,M,Russia,1708230002206,//specials-images.forbesimg.com/imageserve/b0486d23f85a613e85336bd421161b18/416x416.jpg?background=000000&cropX1=6&cropX2=744&cropY1=85&cropY2=823,0.0,2732.0,1164,1164
613,590,Anthony von Mandl,von Mandl,anthony-von-mandl,no-pic,3300.0,,,,,,,,,alcoholic beverages,Food & Beverage,M,Canada,1708230002206,//specials-images.forbesimg.com/imageserve/5df7cd0fe961e10007392fdb/416x416.jpg?background=000000&cropX1=708&cropX2=1504&cropY1=90&cropY2=886,0.0,9226.95,250,250
614,590,Meg Whitman,Whitman,meg-whitman,meg-whitman,3300.0,,,False,"CEO, Quibi",,CA,California,67,eBay,Technology,F,United States,1708230002206,//specials-images.forbesimg.com/imageserve/5e8b63cae2bb040006428af5/416x416.jpg?background=000000&cropX1=0&cropX2=4162&cropY1=394&cropY2=4560,0.0,2968.028,1070,1070
615,590,Christoph Zeller,Zeller,christoph-zeller,no-pic,3300.0,,,,,,,,66,dental implants,Healthcare,M,Liechtenstein,1708230002206,,0.0,1508.856,1933,1933
616,616,Andrej Babis,Babis,andrej-babis,andrej-babis,3200.0,,,,,,,,69,agriculture,Food & Beverage,M,Czechia,1708230002206,//specials-images.forbesimg.com/imageserve/5e7589f9c7b02d000666c352/416x416.jpg?background=000000&cropX1=665&cropX2=2628&cropY1=62&cropY2=2026,0.0,3419.676,901,901
617,616,Gayle Benson,Benson,gayle-benson,no-pic-female,3200.0,,,,,,LA,Louisiana,77,pro sports teams,Sports,F,United States,1708230002206,https://specials-images.forbesimg.com/imageserve/6488c9622fc379355c7d5722/416x416.jpg?background=000000&cropX1=87&cropX2=1732&cropY1=8&cropY2=1653,0.0,6109.507,461,461
618,616,Bert Beveridge,Beveridge,bert-beveridge,no-pic,3200.0,,,,,,TX,Texas,62,vodka,Food & Beverage,M,United States,1708230002206,//specials-images.forbesimg.com/imageserve/59dfbb6c4bbe6f37dda06543/416x416.jpg?background=000000&cropX1=767&cropX2=1418&cropY1=488&cropY2=1139,0.0,6674.786,404,404
619,616,Charles Cohen,Cohen,charles-cohen,no-pic,3200.0,,,,,,NY,New York,72,real estate,Real Estate,M,United States,1708230002206,//specials-images.forbesimg.com/imageserve/59dbe4314bbe6f37dda036ef/416x416.jpg?background=000000&cropX1=4&cropX2=1997&cropY1=103&cropY2=2096,0.0,2969.298,1069,1069
620,616,John Collison,Collison,john-collison,john-collison,3200.0,,,False,"Cofounder, Stripe",,CA,California,33,payments software,Technology,M,Ireland,1708230002206,//specials-images.forbesimg.com/imageserve/5e76c91ed8e1ae0007b725d7/416x416.jpg?background=000000&cropX1=389&cropX2=1167&cropY1=132&cropY2=910,0.0,5500.0,525,525
621,616,Patrick Collison,Collison,patrick-collison,patrick-collison,3200.0,,,False,"Cofounder, Stripe",,CA,California,35,payment software,Technology,M,Ireland,1708230002206,https://specials-images.forbesimg.com/imageserve/619e651e6b47f0c29e025b72/416x416.jpg?background=000000&cropX1=0&cropX2=1080&cropY1=0&cropY2=1080,0.0,5500.0,525,526
622,616,Leon G. Cooperman,Cooperman,leon-g-cooperman,leon-g-cooperman,3200.0,,,False,"Founder, Omega Advisors, Inc.",,FL,Florida,80,hedge funds,Finance & Investments,M,United States,1708230002206,//specials-images.forbesimg.com/imageserve/59dbebf94bbe6f37dda03841/416x416.jpg?background=000000&cropX1=50&cropX2=3490&cropY1=186&cropY2=3629,0.0,2781.0,1138,1138
623,616,Yakir Gabay,Gabay,yakir-gabay,no-pic,3200.0,,,,,,,,57,real estate,Real Estate,M,Cyprus,1708230002206,https://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800,0.0,3598.061,841,841
624,616,Tom Golisano,Golisano,tom-golisano,tom-golisano,3200.0,,,,,,FL,Florida,82,payroll services,Service,M,United States,1708230002206,https://specials-images.forbesimg.com/imageserve/5f4972a5099f88892f707f4e/416x416.jpg?background=000000&cropX1=748&cropX2=2711&cropY1=259&cropY2=2220,-0.091,5668.103,509,509
625,616,Jonathan Gray,Gray,jonathan-gray,jonathan-gray,3200.0,,,,,,NY,New York,54,investments,Finance & Investments,M,United States,1708230002206,//specials-images.forbesimg.com/imageserve/5d8ae3a822254b0008e16558/416x416.jpg?background=000000&cropX1=446&cropX2=2137&cropY1=240&cropY2=1930,0.0,7456.739,339,339
626,616,Martin Haefner,Haefner,martin-haefner,no-pic,3200.0,,,,,,,,70,"software, investments",Technology,M,Switzerland,1708230002206,//specials-images.forbesimg.com/imageserve/5c72358ea7ea43100043522e/416x416.jpg?background=000000&cropX1=84&cropX2=455&cropY1=2&cropY2=373,-0.266,5301.353,551,551
627,616,"Jeremy Jacobs, Sr.",Jacobs,jeremy-jacobs-sr,jeremy-jacobs-sr,3200.0,,,,,,NY,New York,84,food service,Service,M,United States,1708230002206,//specials-images.forbesimg.com/imageserve/5d8abd0922254b0008e16330/416x416.jpg?background=000000&cropX1=687&cropX2=3579&cropY1=184&cropY2=3076,0.0,4449.49,660,660
628,616,Jiang Bin,Jiang,jiang-bin,jiang-bin,3200.0,,,,,,,,57,acoustic components,Technology,M,China,1708230002206,//specials-images.forbesimg.com/imageserve/5c78388f31358e35dd279c6e/416x416.jpg?background=000000&cropX1=188&cropX2=1422&cropY1=234&cropY2=1467,0.0,4009.155,752,752
629,616,"Rupert Johnson, Jr.",Johnson,rupert-johnson-jr,no-pic,3200.0,,,False,"Vice Chairman and Director, Franklin Resources",,CA,California,83,money management,Finance & Investments,M,United States,1708230002206,//specials-images.forbesimg.com/imageserve/57e0693fa7ea430a8a1a0744/416x416.jpg?background=000000&cropX1=0&cropX2=692&cropY1=55&cropY2=748,0.0,4359.455,674,674
630,616,Daryl Katz,Katz,daryl-katz,daryl-katz,3200.0,,,False,"Chairman, Rexall Health",,,,62,pharmacies,Diversified,M,Canada,1708230002206,https://specials-images.forbesimg.com/imageserve/647dea5e9ae0b2118ad81907/416x416.jpg?background=000000&cropX1=313&cropX2=2067&cropY1=206&cropY2=1961,-1.101,4400.484,667,667
631,616,Ken Langone,Langone,ken-langone,no-pic,3200.0,,,,,,NY,New York,88,investments,Finance & Investments,M,United States,1708230002206,https://specials-images.forbesimg.com/imageserve/5f497ada09427da3f7707f50/416x416.jpg?background=000000&cropX1=1020&cropX2=2530&cropY1=718&cropY2=2227,0.0,8619.281,277,277
632,616,Guenther Lehmann,Lehmann,guenther-lehmann,no-pic,3200.0,,,,,,,,,drugstores,Fashion & Retail,M,Germany,1587679098497,,,,,
633,616,James Leprino,Leprino,james-leprino,no-pic,3200.0,,,False,"Chairman, Leprino Foods",,CO,Colorado,86,cheese,Food & Beverage,M,United States,1708230002206,,0.0,1960.327,1578,1578
634,616,Li Haiyan,Li,li-haiyan,no-pic-female,3200.0,,,,,,,,,restaurants,Food & Beverage,F,China,1708230002206,,0.0,1577.717,1864,1864
635,616,Ronald McAulay,McAulay,ronald-mcaulay,no-pic,3200.0,,,,,,,,88,energy,Energy,M,Hong Kong,1708230002206,//specials-images.forbesimg.com/imageserve/5e3b32b73dcf0d0006b852b8/416x416.jpg?background=000000&cropX1=0&cropX2=352&cropY1=26&cropY2=378,0.0,3127.512,1010,1010
636,616,Masahiro Miki,Miki,masahiro-miki,masahiro-miki,3200.0,,,,,,,,68,shoes,Fashion & Retail,M,Japan,1708230002206,//specials-images.forbesimg.com/imageserve/4b326a448b4132675e2cb6e3202fa061/416x416.jpg?background=000000&cropX1=0&cropX2=372&cropY1=2&cropY2=374,0.0,3490.163,879,879
637,616,John Morris,Morris,john-morris,john-morris,3200.0,,,,,,MO,Missouri,75,sporting goods retail,Fashion & Retail,M,United States,1708230002206,//specials-images.forbesimg.com/imageserve/5d8adeb06de3150009a506bf/416x416.jpg?background=000000&cropX1=0&cropX2=1334&cropY1=383&cropY2=1717,0.0,9064.779,257,257
638,616,Hans Georg Naeder,Naeder,hans-georg-naeder,hans-georg-naeder,3200.0,,,,,,,,62,prosthetics,Manufacturing,M,Germany,1708230002206,https://specials-images.forbesimg.com/imageserve/6050f48ca1ab099ed6e290cc/416x416.jpg?background=000000&cropX1=0&cropX2=800&cropY1=0&cropY2=800,0.0,2748.815,1156,1156
639,616,Paolo & Gianfelice Mario Rocca,Rocca,paolo-gianfelice-mario-rocca,paolo-gianfelice-mario-rocca,3200.0,,,,,,,,,pipe manufacturing,Metals & Mining,M,Italy,1617669785102,//specials-images.forbesimg.com/imageserve/5e76d95d10380d0006fbb85f/416x416.jpg?background=000000&cropX1=1262&cropX2=3189&cropY1=0&cropY2=1926,,,,
640,616,Marc Rowan,Rowan,marc-rowan,marc-rowan,3200.0,,,,,,NY,New York,61,private equity,Finance & Investments,M,United States,1708230002206,//specials-images.forbesimg.com/imageserve/55fac5fde4b0ffa7afe4af8c/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=121&cropY2=865,0.0,6597.005,408,408
641,616,Yitzhak Tshuva,Tshuva,yitzhak-tshuva,yitzhak-tshuva,3200.0,,,,,,,,75,real estate,Real Estate,M,Israel,1708230002206,//specials-images.forbesimg.com/imageserve/5c70c47831358e35dd26ecba/416x416.jpg?background=000000&cropX1=2&cropX2=932&cropY1=7&cropY2=936,0.0,4354.58,675,675
642,616,Tung Chee Chen,Tung,tung-chee-chen,tung-chee-chen,3200.0,,,,,,,,81,shipping,Logistics,M,Hong Kong,1708230002206,https://specials-images.forbesimg.com/imageserve/60de2bb296d80f8963446fdb/416x416.jpg?background=000000&cropX1=676&cropX2=2250&cropY1=0&cropY2=1575,0.0,3400.199,908,908
